,datum,altitude,azimuth,schatten
114,2023-02-28 16:00:00+01:00,"16,52794709258442","238,49951422019166","3,3699064963373866"
115,2023-02-28 17:00:00+01:00,"7,323652436297492","250,3816450964241","7,780734908568394"
116,2023-03-01 15:00:00+01:00,"24,89594282133049","225,4172882461022","2,1547150961773562"
117,2023-03-01 16:00:00+01:00,"16,805177804131507","238,7731360250432","3,311078357394891"
118,2023-03-01 17:00:00+01:00,"7,576851333284592","250,66735532397672","7,517819320684377"
119,2023-03-02 15:00:00+01:00,"25,20250638096467","225,67217020896837","2,1248668966649578"
120,2023-03-02 16:00:00+01:00,"17,082097092367704","239,05064332593383","3,2541684675078844"
121,2023-03-02 17:00:00+01:00,"7,829848291757415","250,95636510434275","7,2720014039273035"
122,2023-03-03 15:00:00+01:00,"25,509015495841865","225,93132392163398","2,095694897447557"
123,2023-03-03 16:00:00+01:00,"17,358720745801477","239,33181964197303","3,1990789822364407"
124,2023-03-03 17:00:00+01:00,"8,082670763149359","251,24845783376287","7,041633139435653"
125,2023-03-04 15:00:00+01:00,"25,815393082062485","226,1946592990601","2,0671818589575617"
126,2023-03-04 16:00:00+01:00,"17,634990417648435","239,61655770969642","3,1457326684437676"
127,2023-03-04 17:00:00+01:00,"8,335265938767352","251,54351663339546","6,825338228381955"
128,2023-03-05 15:00:00+01:00,"26,12156601683913","226,46208264670972","2,039310717842055"
129,2023-03-05 16:00:00+01:00,"17,910852004012998","239,90474759001327","3,0940558206370543"
130,2023-03-05 17:00:00+01:00,"8,58758626082084","251,84142279731162","6,621895060521234"
131,2023-03-06 15:00:00+01:00,"26,427465357315867","226,73349639746874","2,0120645930152756"
132,2023-03-06 16:00:00+01:00,"18,186255861656278","240,1962764751518","3,0439780477898823"
133,2023-03-06 17:00:00+01:00,"8,839589522949485","252,1420556204683","6,430215557076109"
134,2023-03-07 15:00:00+01:00,"26,73302657646182","227,00879882163352","1,9854267886005708"
135,2023-03-07 16:00:00+01:00,"18,461157047348618","240,49102846538227","2,9954320699929458"
136,2023-03-07 17:00:00+01:00,"9,09123899113738","252,44529221411267","6,249327369348304"
137,2023-03-08 15:00:00+01:00,"27,038189626520737","227,2878838852151","1,9593808101191144"
138,2023-03-08 16:00:00+01:00,"18,735515348621067","240,78888448530014","2,948353563620453"
139,2023-03-08 17:00:00+01:00,"9,342503316067548","252,75100743495557","6,07835898041074"
140,2023-03-09 15:00:00+01:00,"27,342898539141437","227,5706415357355","1,933910416007231"
141,2023-03-09 16:00:00+01:00,"19,009294806516248","241,08972254177613","2,902681096450934"
142,2023-03-09 17:00:00+01:00,"9,593355909677976","253,05907411866104","5,916527378105918"
143,2023-03-10 15:00:00+01:00,"27,647100419174336","227,85695853896163","1,9089997109563122"
144,2023-03-10 16:00:00+01:00,"19,282462579138198","241,39341842627263","2,8583561610909216"
145,2023-03-10 17:00:00+01:00,"9,843773650792318","253,3693636869017","5,763127882234077"
146,2023-03-11 15:00:00+01:00,"27,950743950622158","228,14671975408322","1,884633265665412"
147,2023-03-11 16:00:00+01:00,"19,554987288614278","241,69984676122857","2,8153232668495702"
148,2023-03-11 17:00:00+01:00,"10,093735079519272","253,68174703735042","5,617525617490152"
149,2023-03-12 15:00:00+01:00,"28,253777684420502","228,43980960174602","1,860796238145485"
150,2023-03-12 16:00:00+01:00,"19,826837157159975","242,008882177551","2,773530033174226"
151,2023-03-12 17:00:00+01:00,"10,3432183889475","253,99609554774975","5,4791481674958575"
152,2023-03-13 15:00:00+01:00,"28,556148335344556","228,73611349845473","1,8374744787643147"
153,2023-03-13 16:00:00+01:00,"20,097978159711193","242,32040046478716","2,7329272507091"
154,2023-03-13 17:00:00+01:00,"10,592199461011052","254,31228204335417","5,347479098892469"
155,2023-03-14 15:00:00+01:00,"28,857799183184415","229,0355191741041","1,8146546138792297"
156,2023-03-14 16:00:00+01:00,"20,368372309564336","242,6342796079216","2,6934688989644475"
157,2023-03-14 17:00:00+01:00,"10,840650046989776","254,63018167709714","5,222052194313766"
158,2023-03-15 15:00:00+01:00,"29,158668779408302","229,33791767744827","1,7923240959622402"
159,2023-03-15 16:00:00+01:00,"20,637976295228974","242,95040056119342","2,6551120977347815"
160,2023-03-15 17:00:00+01:00,"11,088536346376422","254,9496725691381","5,102446192979699"
161,2023-03-16 15:00:00+01:00,"29,458690425990167","229,6432036361926","1,7704711908406574"
162,2023-03-16 16:00:00+01:00,"20,906740983105845","243,26864740585034","2,6178169335442525"
163,2023-03-16 17:00:00+01:00,"11,335818515881211","255,2706359109102","4,9882797618444945"
164,2023-03-17 15:00:00+01:00,"29,757792976126346","229,9512742781498","1,749084871167103"
165,2023-03-17 16:00:00+01:00,"21,17461237750388","243,588906493666","2,5815461037715064"
166,2023-03-17 17:00:00+01:00,"11,582451709379455","255,59295519845634","4,879206469205716"
167,2023-03-18 15:00:00+01:00,"30,055903099798655","230,26202710151983","1,7281546180841523"
168,2023-03-18 16:00:00+01:00,"21,441534136461613","243,9110645384575","2,546264396920278"
169,2023-03-18 17:00:00+01:00,"11,828388721301739","255,91651457027905","4,774909819121601"
170,2023-03-19 15:00:00+01:00,"30,352948318781966","230,57535691275655","1,7076701901883111"
171,2023-03-19 16:00:00+01:00,"21,707450859969462","244,2350062445761","2,5119381372884173"
172,2023-03-19 17:00:00+01:00,"12,073583359593105","256,2411967960846","4,675098761267882"
173,2023-03-20 15:00:00+01:00,"30,648859538172417","230,89115347707707","1,6876214495185817"
174,2023-03-20 16:00:00+01:00,"21,97231073927322","244,5606125079468","2,4785347776392395"
175,2023-03-20 17:00:00+01:00,"12,317993092506608","256,5668817874355","4,579504181544425"
176,2023-03-21 15:00:00+01:00,"30,943571966256513","231,2093008611801","1,6679983110875372"
177,2023-03-21 16:00:00+01:00,"22,236066417138616","244,88776000987073","2,4460227586120404"
178,2023-03-21 17:00:00+01:00,"12,561579793320973","256,893446336689","4,487876611835687"
179,2023-03-22 15:00:00+01:00,"31,23702426761404","231,52967858528083","1,648790811538901"
180,2023-03-22 16:00:00+01:00,"22,49867394496029","245,21632226265513","2,4143716085022575"
181,2023-03-22 17:00:00+01:00,"12,804308543134116","257,2207650828385","4,399984905587139"
182,2023-03-23 15:00:00+01:00,"31,529156841650998","231,8521636567783","1,6299892261521896"
183,2023-03-23 16:00:00+01:00,"22,76009085116626","245,54617132279293","2,383552129099303"
184,2023-03-23 17:00:00+01:00,"13,046145575377269","257,5487120195518","4,315615295019174"
185,2023-03-24 15:00:00+01:00,"31,81991048553105","232,1766322151446","1,6115841495884393"
186,2023-03-24 16:00:00+01:00,"23,02027469453325","245,87717913431115","2,3535364979048476"
187,2023-03-24 17:00:00+01:00,"13,28705678116835","257,87716165531134","4,234570286067595"
188,2023-03-25 15:00:00+01:00,"32,10922623984475","232,50295996859361","1,5935664951176753"
189,2023-03-25 16:00:00+01:00,"23,279182912667856","246,2092178911695","2,324298208262578"
190,2023-03-25 17:00:00+01:00,"13,527007584529343","258,2059893085058","4,1566671867864695"
191,2023-03-26 16:00:00+02:00,"32,39704631466666","232,83102152538822","1,5759274275858015"
192,2023-03-26 17:00:00+02:00,"23,536773826814173","246,54215951203412","2,2958118859658003"
193,2023-03-26 18:00:00+02:00,"13,765963983986186","258,5350706583587","4,081736433797944"
194,2023-03-27 16:00:00+02:00,"32,683315408149724","233,16068930008504","1,5586582785308698"
195,2023-03-27 17:00:00+02:00,"23,79300803265332","246,8758747998638","2,268053082728391"
196,2023-03-27 18:00:00+02:00,"14,003893967621174","258,86428102901385","4,009620017031251"
197,2023-03-28 16:00:00+02:00,"32,96798175456722","233,49183264137662","1,5417504844511425"
198,2023-03-28 17:00:00+02:00,"24,04784947402362","247,21023279527918","2,2409981240597903"
199,2023-03-28 18:00:00+02:00,"14,240768571470925","259,1934948555698","3,9401702084802577"
200,2023-03-29 16:00:00+02:00,"33,250997638400484","233,8243174425932","1,525195561063123"
201,2023-03-29 17:00:00+02:00,"24,30126594853413","247,5451005030228","2,214624030361686"
202,2023-03-29 18:00:00+02:00,"14,476562355836444","259,52258546175136","3,87324860583789"
203,2023-03-30 16:00:00+02:00,"33,53231951669789","234,1580060837054","1,5089851016633653"
204,2023-03-30 17:00:00+02:00,"24,553229196591964","247,88034288180472","2,1889084863615578"
205,2023-03-30 18:00:00+02:00,"14,711253468316459","259,85142504979945","3,8087253889622814"
206,2023-03-31 16:00:00+02:00,"33,811907984165934","234,4927574965897","1,4931107839079791"
207,2023-03-31 17:00:00+02:00,"24,803714841116083","248,21582291217317","2,163829826161059"
208,2023-03-31 18:00:00+02:00,"14,944823557316257","260,1798847581198","3,746478683746039"
209,2023-04-01 16:00:00+02:00,"34,08982913739792","234,82824732381658","1,4775587419826919"
210,2023-04-01 17:00:00+02:00,"25,052817707761303","248,5512489299349","2,1393557869287223"
211,2023-04-01 18:00:00+02:00,"15,177379680422398","260,5076976281265","3,6863629161177878"
212,2023-04-01 19:00:00+02:00,"5,033297343528952","271,5845598859997","11,354051233876545"
213,2023-04-02 16:00:00+02:00,"34,36584949730099","235,16468738979762","1,462332153827166"
214,2023-04-02 17:00:00+02:00,"25,30029066649503","248,8867856160478","2,1154885785995265"
215,2023-04-02 18:00:00+02:00,"15,408666600836195","260,8350069874559","3,628333348676281"
216,2023-04-02 19:00:00+02:00,"5,256139288490884","271,90429898681856","10,870138471895016"
217,2023-04-03 16:00:00+02:00,"34,640043272443876","235,50174653496518","1,4474172653549542"
218,2023-04-03 17:00:00+02:00,"25,546236214991755","249,22213734935602","2,092196926858112"
219,2023-04-03 18:00:00+02:00,"15,638798372943098","261,1615436644943","3,5722565372479798"
220,2023-04-03 19:00:00+02:00,"5,478482326554633","272,2228005875367","10,426438666528343"
221,2023-04-04 16:00:00+02:00,"34,91238830480348","235,83926974970154","1,432806083455721"
222,2023-04-04 17:00:00+02:00,"25,79064604336324","249,55715925053573","2,069461498452714"
223,2023-04-04 18:00:00+02:00,"15,867771086940369","261,48717448768065","3,5180367520026095"
224,2023-04-04 19:00:00+02:00,"5,700291601036911","272,539940347972","10,018192077432502"
225,2023-04-05 16:00:00+02:00,"35,18286711944416","236,17709840585235","1,4184906830961337"
226,2023-04-05 17:00:00+02:00,"26,033516180449805","249,89170442544668","2,047263464498731"
227,2023-04-05 18:00:00+02:00,"16,09558472171918","261,81176515546247","3,465583590122974"
228,2023-04-05 19:00:00+02:00,"5,921538829718916","272,8555932615318","9,641351351506218"
229,2023-04-06 16:00:00+02:00,"35,45146651486034","236,51507070752976","1,40446323042523"
230,2023-04-06 17:00:00+02:00,"26,27484650543603","250,2256243550219","2,0255845265473074"
231,2023-04-06 18:00:00+02:00,"16,32224260375567","262,1351805758501","3,414811718996115"
232,2023-04-06 19:00:00+02:00,"6,1422013392104615","273,1696339790448","9,292454502968884"
233,2023-04-07 16:00:00+02:00,"35,71817642948561","236,85302273881172","1,3907160406502812"
234,2023-04-07 17:00:00+02:00,"26,514639490120302","250,55876975171657","2,004407005738973"
235,2023-04-07 18:00:00+02:00,"16,54775007800532","262,4572856073472","3,365640800424807"
236,2023-04-07 19:00:00+02:00,"6,362260373952166","273,48193751286624","8,968525148921247"
237,2023-04-08 16:00:00+02:00,"35,982988133395274","237,1907899979406","1,3772416651488488"
238,2023-04-08 17:00:00+02:00,"26,752898257794318","250,89099176298706","1,9837139804642336"
239,2023-04-08 18:00:00+02:00,"16,77211249899432","262,77794608750094","3,317995542757151"
240,2023-04-08 19:00:00+02:00,"6,581698793425451","273,7923802072244","8,66699327898039"
241,2023-04-09 16:00:00+02:00,"36,24589211180845","237,52820900628186","1,3640329870364019"
242,2023-04-09 17:00:00+02:00,"26,98962434949125","251,22214320455052","1,963489434023849"
243,2023-04-09 18:00:00+02:00,"16,995332959713526","263,0970298648771","3,2718057744314013"
244,2023-04-09 19:00:00+02:00,"6,800498562451955","274,1008407139528","8,38563130323159"
245,2023-04-10 16:00:00+02:00,"36,506876092362965","237,86511857467445","1,3510833022948885"
246,2023-04-10 17:00:00+02:00,"27,22481569383593","251,55207947637666","1,9437183699102991"
247,2023-04-10 18:00:00+02:00,"17,217410260245458","263,4144075432809","3,227006436210524"
248,2023-04-10 19:00:00+02:00,"7,018638539904096","274,40720068374185","8,122501468909274"
249,2023-04-11 16:00:00+02:00,"36,76592359523071","238,20136043692176","1,3383863693571743"
250,2023-04-11 17:00:00+02:00,"27,458465158831192","251,88065896176604","1,9243868673387792"
251,2023-04-11 18:00:00+02:00,"17,438337491397952","263,729952776016","3,1835374339687523"
252,2023-04-11 19:00:00+02:00,"7,236092915228262","274,71134503503254","7,875911984905024"
253,2023-04-12 16:00:00+02:00,"37,023013229566615","238,5367791661775","1,3259364191461553"
254,2023-04-12 17:00:00+02:00,"27,690559904222866","252,20774286374927","1,9054820659451646"
255,2023-04-12 18:00:00+02:00,"17,658101450447223","264,0435420731108","3,141343335380682"
256,2023-04-12 19:00:00+02:00,"7,452830498616973","275,013161767097","7,6443800198946725"
257,2023-04-13 16:00:00+02:00,"37,278118850003956","238,8712214212622","1,313728123496255"
258,2023-04-13 17:00:00+02:00,"27,921081646858596","252,5331945232183","1,8869920783595797"
259,2023-04-13 18:00:00+02:00,"17,87668297956133","264,3550541816513","3,100372920951112"
260,2023-04-13 19:00:00+02:00,"7,668814958202006","275,3125413621766","7,42660027348902"
261,2023-04-14 16:00:00+02:00,"37,531210591166186","239,2045346503545","1,301756524516801"
262,2023-04-14 17:00:00+02:00,"28,150007822610846","252,85687835843467","1,8689058395932743"
263,2023-04-14 18:00:00+02:00,"18,094058211093323","264,6643691513767","3,0605786176371224"
264,2023-04-14 19:00:00+02:00,"7,884005960920016","275,6093759023257","7,221418215344821"
265,2023-04-15 16:00:00+02:00,"37,782256557015785","239,5365655929524","1,2900169383653137"
266,2023-04-15 17:00:00+02:00,"28,377313393643757","253,17865870286397","1,8512129192197477"
267,2023-04-15 18:00:00+02:00,"18,310200433753586","264,9713673467066","3,0219158863200954"
268,2023-04-15 19:00:00+02:00,"8,098360935032362","275,9035581352129","7,027807452288794"
269,2023-04-16 16:00:00+02:00,"38,03122461757118","239,86715915604924","1,2785048605363214"
270,2023-04-16 17:00:00+02:00,"28,602972703873967","253,49839900597124","1,8339033456112355"
271,2023-04-16 18:00:00+02:00,"18,525081956191496","265,27592881249717","2,9843426802032984"
272,2023-04-16 19:00:00+02:00,"8,311836812020532","276,194980892186","6,8448510277804315"
273,2023-04-17 16:00:00+02:00,"38,27808359758225","240,19615824696476","1,2672159049829221"
274,2023-04-17 17:00:00+02:00,"28,826960624253726","253,8159618517601","1,8169674979434407"
275,2023-04-17 18:00:00+02:00,"18,738675212511087","265,5779333650254","2,947819092947889"
276,2023-04-17 19:00:00+02:00,"8,524391001609418","276,48353720831574","6,671726473283024"
277,2023-04-18 16:00:00+02:00,"38,522803342269555","240,52340478995873","1,2561457975828716"
278,2023-04-18 17:00:00+02:00,"29,049252502994896","254,1312099038588","1,8003960951955327"
279,2023-04-18 18:00:00+02:00,"18,95095263344461","265,877261490897","2,9123072483522567"
280,2023-04-18 19:00:00+02:00,"8,735981157826997","276,7691212013675","6,507694143698184"
281,2023-04-19 16:00:00+02:00,"38,765353745891","240,8487414810055","1,2452904160469849"
282,2023-04-19 17:00:00+02:00,"29,26982305442184","254,44400738617338","1,784180263043663"
283,2023-04-19 18:00:00+02:00,"19,16188547415611","266,1737956709592","2,8777713659839463"
284,2023-04-19 19:00:00+02:00,"8,946563944618692","277,0516293392226","6,35208796278658"
285,2023-04-20 16:00:00+02:00,"39,005703422322235","241,1720133741077","1,23464584298238"
286,2023-04-20 17:00:00+02:00,"29,488644953733278","254,75422133653922","1,768311616065385"
287,2023-04-20 18:00:00+02:00,"19,37144240618511","266,4674214522156","2,8441778497139545"
288,2023-04-20 19:00:00+02:00,"9,156093614750587","277,3309614451576","6,20430751319459"
289,2023-04-21 16:00:00+02:00,"39,24381889187406","241,49306846682046","1,2242083931242393"
290,2023-04-21 17:00:00+02:00,"29,70568805318315","255,06172199276392","1,7527822888720774"
291,2023-04-21 18:00:00+02:00,"19,579588785206216","266,75802773617164","2,811495254546079"
292,2023-04-21 19:00:00+02:00,"9,364521303750477","277,60702093145056","6,063810659023286"
293,2023-04-22 16:00:00+02:00,"39,47966481450142","241,81175703417986","1,2139745937542576"
294,2023-04-22 17:00:00+02:00,"29,920919722768016","255,36638217727972","1,7375848856719984"
295,2023-04-22 18:00:00+02:00,"19,78628708298976","267,04550618260043","2,779694074726315"
296,2023-04-22 19:00:00+02:00,"9,571795475326617","277,87971419942187","5,930106424437597"
297,2023-04-23 16:00:00+02:00,"39,71320514750681","242,12793017238172","1,2039411267954374"
298,2023-04-23 17:00:00+02:00,"30,134306142167237","255,6680760859007","1,7227123676689953"
299,2023-04-23 18:00:00+02:00,"19,99149825698508","267,3297501204501","2,7487464119800955"
300,2023-04-23 19:00:00+02:00,"9,777863283807001","278,14894957333","5,802748332621306"
301,2023-04-24 16:00:00+02:00,"39,94440465233284","242,4414382912152","1,194104759515696"
302,2023-04-24 17:00:00+02:00,"30,345813905502965","255,9666780909583","1,7081579274321916"
303,2023-04-24 18:00:00+02:00,"20,195183392783903","267,61065350286583","2,7186256379390823"
304,2023-04-24 19:00:00+02:00,"9,982672176440882","278,41463629257834","5,681328589580577"
305,2023-04-25 16:00:00+02:00,"40,173230135997514","242,7521301062635","1,1844622902794695"
306,2023-04-25 17:00:00+02:00,"30,55541130419832","256,2620619750872","1,6939148941421267"
